"id","feat_1","feat_2","feat_3","feat_4","feat_5","feat_6","feat_7","feat_8","feat_9","feat_10","feat_11","feat_12","feat_13","feat_14","feat_15","feat_16","feat_17","feat_18","feat_19","feat_20","feat_21","feat_22","feat_23","feat_24","feat_25","feat_26","feat_27","feat_28","feat_29","feat_30","feat_31","feat_32","feat_33","feat_34","feat_35","feat_36","feat_37","feat_38","feat_39","feat_40","feat_41","feat_42","feat_43","feat_44","feat_45","feat_46","feat_47","feat_48","feat_49","feat_50","feat_51","feat_52","feat_53","feat_54","feat_55","feat_56","feat_57","feat_58","feat_59","feat_60","feat_61","feat_62","feat_63","feat_64","feat_65","feat_66","feat_67","feat_68","feat_69","feat_70","feat_71","feat_72","feat_73","feat_74","feat_75","feat_76","feat_77","feat_78","feat_79","feat_80","feat_81","feat_82","feat_83","feat_84","feat_85","feat_86","feat_87","feat_88","feat_89","feat_90","feat_91","feat_92","feat_93"
27974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0
31547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,6,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,1,1,0,0,0
55312,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,46,1,0,1,0,4,0,0,0,1,0,0,0,3,0,0,1,1,0,1,0,0,0,3,0,2,2,0,0,3,2,0,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,3,8,0,23,2,0,1,7,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
52007,0,4,0,3,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,20,0,0,0,2,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0
3684,0,0,0,0,0,0,0,1,22,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25356,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
34547,0,0,2,2,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,0,1,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,2,1,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0
28647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,4,1,0,2,1,0,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,1,0
4413,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,13,0,7,0,0,0,0,0
23880,0,0,0,0,0,0,0,2,0,1,0,0,0,8,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0
8800,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
3902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19793,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,3,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
51758,3,2,1,0,1,0,7,0,0,0,0,0,13,0,0,2,0,2,0,7,0,2,0,11,0,0,0,0,0,0,0,7,0,0,1,2,1,9,4,1,0,0,0,2,0,0,12,1,3,2,0,0,1,12,4,0,0,1,0,0,0,1,0,1,0,3,5,7,1,5,1,1,1,2,0,13,0,36,1,1,1,0,11,2,3,0,4,1,3,2,0,0,0
9031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0
49655,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,1,0,0,20,0,0,0,4,8,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,6,0,14,3,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,0,0,1,1,0,0
9878,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9,1,1,3,1,0,0,0,0,1,0,0,0,1,4,0,0,0,2,0,0,0,2,1,3,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0
22522,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61064,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15993,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
40178,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,3,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,4,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0
38901,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1,1,0,0,0,0,3,1,0,0,0,0,2,1,0,4,1,0,0,1,0,6,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,9,0,0,0,0,0,0,0,2,11,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
59325,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41718,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,3,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
40290,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,10,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,14,0,4,0,0,0,1,2,0,0,0,1,1,1,0,0,0,1,14,0,1,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
25960,0,0,0,1,0,0,0,3,0,0,2,0,0,15,0,1,1,0,0,0,0,1,0,0,2,3,0,1,0,0,0,0,1,2,1,0,2,0,0,3,0,2,8,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
54752,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0,0,0,2,0,0,2,1,0,0,3,0,1,0,0,2,1,0,2,0,0,5,2,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,2,0,2,7,9,2,1,1,2,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28673,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,4,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,0,0
43979,0,1,1,3,0,0,0,0,0,0,14,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,13,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,11,0,3,0,0,0,0,0,0,0,0,0,1,0
3558,0,0,0,2,0,0,0,0,1,7,0,0,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3,0,1,1,1,0,0,0
50190,0,0,2,5,0,0,0,0,0,0,1,1,0,0,1,4,0,3,0,0,0,3,0,4,1,1,0,1,0,0,0,1,1,0,1,1,0,3,0,1,0,1,0,1,0,1,0,7,2,0,0,0,1,2,1,0,0,0,0,1,0,10,6,4,0,28,6,0,1,2,0,1,0,1,1,0,0,0,0,4,0,0,2,0,1,0,5,3,8,1,0,1,3
50573,4,17,2,2,0,0,2,0,1,3,0,0,0,3,0,8,0,0,1,5,0,7,0,6,0,2,0,0,1,1,0,0,0,1,1,0,0,3,0,0,1,11,0,2,0,0,1,1,3,1,0,0,0,19,1,0,1,6,1,1,0,3,0,2,1,3,2,0,9,2,0,0,1,0,1,6,0,0,0,0,0,0,41,0,0,0,2,1,0,0,1,1,0
17635,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,0,5,0,0,0,0,0
26760,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,1,0,0,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
33539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0
40316,1,0,0,2,0,0,1,0,6,6,1,0,1,0,0,2,6,1,0,7,0,2,15,16,5,0,0,0,0,0,0,9,1,0,0,2,2,2,1,1,0,0,0,2,0,0,0,1,0,3,0,0,0,7,0,0,1,0,1,0,0,11,0,8,1,9,5,1,2,7,0,4,1,0,0,1,3,0,0,0,0,0,1,0,2,31,3,0,0,0,0,0,0
16445,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0
35813,0,1,1,1,0,0,0,0,0,0,7,0,0,0,0,1,0,4,0,1,0,0,0,2,0,3,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,1,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
37884,0,0,4,10,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,6,7,1,1,0,0,2,0,0,4,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,1,0,6,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4043,0,0,1,0,0,0,0,0,0,0,1,0,0,6,6,2,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,5,0,0,0,0,0
26725,1,0,0,0,0,0,0,1,0,0,2,0,0,8,0,0,0,1,5,0,0,0,0,0,4,11,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,3,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
38257,0,0,9,1,0,0,0,0,1,0,18,0,1,1,0,2,0,1,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,14,0,0,0,7,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1809,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42363,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,10,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38792,0,2,8,8,0,0,0,0,0,0,8,0,2,0,0,4,0,0,0,0,0,2,0,0,1,2,10,3,2,0,0,2,0,1,2,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,1,0,10,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0
4105,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45769,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0
39300,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,0,0,0,6,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1,0,0,0,0,0
39829,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,7,1,1,0,0,1,0,0,9,0,0,0,3,1,0,4,0,0,2,0,1,2,0,0,9,1,1,0,0,0,1,1,1,0,0,4,0,0,0,0,4,0,1,23,0,0,1,0,0,0,1,0,2,1,0,7,0,0,0,0,0,3,3,33,2,0,0,0,0,10
43843,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,3,0,0,0,4,3,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,1,2,0,0,0,0,0
27929,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,0,0,0,1,0,1,0,1,13,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,1,0
54268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53088,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
45260,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,1,0,0,0,0,0,0,0,2,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,13,0,0,0,0,0,0,4,1,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0
58412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
47863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,0,0,0,2,1,2,6,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0
39496,0,2,1,0,0,0,0,0,0,0,11,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,6,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0
13059,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
6934,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,7,0,0,0,0,0
25572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18120,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
29802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,28,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
30,2,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,11,0,1,2,1,0,0,1,0,3,0,6,1,0,0,0,4,0,0,0,3,2,0,0,0,0,1
32113,1,0,0,2,0,0,0,1,0,2,0,2,3,1,0,3,6,0,0,3,0,2,0,7,2,0,1,1,0,1,0,4,0,2,0,0,7,5,2,0,0,5,2,3,0,1,0,4,1,4,0,0,0,1,2,0,0,0,3,2,0,1,0,1,0,7,9,1,0,5,1,3,0,0,4,4,0,0,0,1,2,0,0,0,4,0,0,0,1,0,0,0,0
7187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0,3,0,1,1,0,0,0,6,0,1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,3,0
